Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
77d8cdb7fc;2012-12-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-172] Now showing role propagation status after CRUD;6;7
cd4f761724;2012-12-27;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-172] Now managing role template for sync tasks;6;21
8f04dc6ec2;2013-01-02;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Applied patch from Christian and added User Search Methods & Tests;6;5
ebe6b25111;2013-01-02;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces RoleService Interface and RoleServiceProxy which is used for Integration-Tests;6;6
6a72cdf1ae;2013-01-02;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces EntitlementService Interface and EntitlementServiceProxy which is used in Integration-Tests;6;8
cef9e1af42;2013-01-03;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces ConfigurationService Interface;6;12
918059d951;2013-01-03;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces ConnectionService;6;8
00cf106e76;2013-01-03;AUTHOR=Fabio Martelli;MES=Fixes SYNCOPE-255;6;1
21be94b13a;2013-01-03;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces LoggerService;6;4
bc0f5e7a6e;2013-01-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-260] Merge from 1_0_X;6;20
1a96e856a2;2013-01-03;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-260] Unmerging unwanted commit for WIP SYNCOPE-172;6;5
4902f14d4e;2013-01-04;AUTHOR=Fabio Martelli;MES=Fixes SYNCOPE-255;6;4
f27a549885;2013-01-04;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces ResourceService and loggerService. Minor updates to other REST Services.;6;15
2ef8a0656d;2013-01-07;AUTHOR=Fabio Martelli;MES=SYNCOPE-260 manually merged;6;2
f559327149;2013-01-07;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces Task Service Minor updates to other REST Services.;6;10
4b2368930e;2013-01-07;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces Policy Service Updates in UserTestITCase to only use new Service Interfaces.;6;5
26f7ba0cda;2013-01-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-262] Switching to PropertyDescriptor for accessing Policy definition fields;6;5
6bcede63c1;2013-01-07;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces Workflow Service. Test Case needs to be extended to be of real value!;6;4
c050cfe4cc;2013-01-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-262] Reverting dynamic cast in policy spec serialization due to Jenkins compilation error (not able to reproduce it with latest OpenJDK 6 / 7, though);6;1
49dc1198c9;2013-01-07;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-263] Merge from 1_0_X;6;2
f3bdd01fb4;2013-01-08;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces Notification Service. Refactoring proxy services into proxy sub-package.;6;17
ff6716aa4e;2013-01-08;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces Schema Service.;6;12
415c57efa1;2013-01-08;AUTHOR=Fabio Martelli;MES=SYNCOPE-267 merged;6;3
5d58e023a6;2013-01-08;AUTHOR=Fabio Martelli;MES=fix typo 9081 SYNCOPE-267 and SYNCOPE-259;6;1
4f7ab995a7;2013-01-08;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Cleanup. Some small refactorings.;6;15
6a623c0ac5;2013-01-09;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Introduces User Request Service. Changed visibility from restTemplate in AbstractTest to private and fixed all references in SubClasses.;6;10
b22c8f3de2;2013-01-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-263] Merge from 1_0_X;6;1
b70b657682;2013-01-09;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-259] Fixing minor issues on WorkflowTestITCase;6;4
c89ee1780a;2013-01-10;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] * Service Cleanup (removed deprecated annotations, removed obsolete comments) * SchemaService refactoring to use new SchemaType instead of SchemaTO classes in method signature;6;19
5e4bb93ca3;2013-01-10;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-268];6;8
f01769cc4f;2013-01-10;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-241] Applying provided patch (SYNCOPE-241-3.patch);6;36
fc96f0ee51;2013-01-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-231] Removing @deprecated - opening SYNCOPE-271 for this;6;19
a579dd8bf6;2013-01-11;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-244];6;0
70130de9bf;2013-01-11;AUTHOR=Fabio Martelli;MES=SYNCOPE-67 merged;6;1
4fefb4d544;2013-01-11;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-269] Merge from 1_0_X;6;1
0ccbe2f7b2;2013-01-14;AUTHOR=Marco Di Sabatino Di Diodoro;MES=SYNCOPE-272 merge from branch 1_0_X;6;1
32a8c4df0c;2013-01-14;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-172] Added ability to edit role mapping for resources in the admin console;6;12
3e81255e7a;2013-01-14;AUTHOR=Christian Schneider;MES=SYNCOPE-241 Make persistence tests self contained so persistence can be moved to its own module;6;24
96771b83b4;2013-01-15;T> method parameters with matching Enum types.;MES=[SYNCOPE-259] Replacing Class;6;31
70a3e4e919;2013-01-15;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-268] Make rest integration tests re-runnable;6;4
72e4d9d7ee;2013-01-15;AUTHOR=Marco Di Sabatino Di Diodoro;MES=SYNCOPE-274 Merge from 1_0_X;6;1
190e31237c;2013-01-15;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-259] Fixed policy service list method.;6;2
86dd15ee6d;2013-01-15;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-206] Added Windows Support;6;0
03afb02957;2013-01-15;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] Switching console to use Spring REST Proxies;6;35
c7c0e41875;2013-01-15;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-268] Make rest integration tests re-runnable;6;5
5619748ede;2013-01-15;AUTHOR=Jan Bernhardt;MES=Complete[SYNCOPE-259] Completed missing Proxy methods;6;4
0071bc83fb;2013-01-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-259] [SYNCOPE-172] Removing confusing toString() from AttributableType breaking ResourceMappingPanel + adding some final keywords to ResourceServiceProxy (this should be taken as standard practcice as other defined PMD / Findbugs / Checkstyle rules);6;3
d122572340;2013-01-16;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-259] * Updating Login module to use Spring REST Proxies * Removing obsolete comment;6;2
a8a1a9f6d6;2013-01-16;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-268] Make rest integration tests re-runnable;6;1
80a5679179;2013-01-16;AUTHOR=Christian Schneider;MES=SYNCOPE-241 Avoid depdencency to workflow and move TestDbInitializer to impl as it uses the ContentLoader;6;1
3828787cb0;2013-01-16;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-271] Updating site and features;6;0
8b272a3473;2013-01-17;AUTHOR=Christian Schneider;MES=SYNCOPE-241 Moving PropagationActions back into core.propagation. Created impl package to avoid cycles;6;23
e9f735624a;2013-01-17;AUTHOR=Marco Di Sabatino Di Diodoro;MES=SYNCOPE-199 Fix ability to close a modal page on pressing ESC key;6;23
647d1d9bb1;2013-01-17;AUTHOR=Christian Schneider;MES=SYNCOPE-241 Move SyncActions and SyncResult back into core.sync. Create impl package to avoid cycles. Improve ContentLoader to optionally load activiti properties;6;15
93d368113c;2013-01-17;AUTHOR=Christian Schneider;MES=SYNCOPE-241 Adding new activiticontent.xml to archetype;6;0
4d294a3386;2013-01-17;AUTHOR=Fabio Martelli;MES=SYNCOPE-266 merged;6;2
8784318740;2013-01-18;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-268] Make rest integration tests re-runnable;6;2
e510a0b863;2013-01-18;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Enabling some first CXF Webservices. * Code cleanup (adding final to method parameters);6;25
19425a5fb2;2013-01-18;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] Moved implementation classes to impl sub-package.;6;4
c903fc07e0;2013-01-18;AUTHOR=Francesco Chicchiriccò;MES=SYNCOPE-277 needs to be fixed ASAP...;6;0
60756a286d;2013-01-18;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-280] Update some checked exceptions to runtime ones;6;10
3cb730ce0d;2013-01-19;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] Added ConnectorService implementation Adding JAX-B Annotations for related TOs Code cleanup (according to checkstyle and PMD);6;16
f2ba8e71d7;2013-01-21;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-281];6;565
4099e4a896;2013-01-21;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-281] Missed to rename one reference in applicationContext.xml;6;0
a26022a076;2013-01-21;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-281] Missed to rename reference in ReportTestITCase.java;6;1
b423fee52b;2013-01-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-253] Dependency upgraded and code adjusted accordinly;6;2
a6cce95ee3;2013-01-21;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-281] Fixed all maven dependencies according to: "mvn dependency:analyse";6;0
8076ba8a12;2013-01-21;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-281] Removed redundant annotations;6;3
7c25e0a44e;2013-01-21;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-249] core: extension for propagation implemented;6;10
e5e62b37a1;2013-01-21;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] package refactoring;6;5
a8105f8c41;2013-01-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-283] Merge from 1_0_X;6;0
58cb9ced9e;2013-01-22;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-256]: Added client exception mapper;6;3
f28d8fc10b;2013-01-22;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Added SchemaService implementation * Adding JAX-B Annotations for related TOs * Changes create response from CXF Services * Code cleanup (according to checkstyle and PMD);6;26
f287a4bb0c;2013-01-22;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Updated schema generic interface to understand abstract types;6;7
214ba87c1e;2013-01-22;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-249] core: sync extensions implemented (and test case updated);6;9
55bfc7d91f;2013-01-23;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Added PolicyService implementation * Adding JAX-B Annotations for related TOs * Code cleanup (according to checkstyle and PMD);6;21
44c907020d;2013-01-23;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-14] Merge from 1_0_X (added 'secretKey' archetype property);6;0
1335bb5333;2013-01-23;AUTHOR=Marco Di Sabatino Di Diodoro;MES=SYNCOPE-229 Allow to change bundle version for an existing connector;6;3
80f3f66919;2013-01-23;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-256] Refactoring and updates in exception mappers;6;2
66785322f7;2013-01-23;AUTHOR=Fabio Martelli;MES=SYNCOPE-279 merged from the branch. I'm going to move the timeout configuration onto the resource ...;6;12
e9c71cffb1;2013-01-23;AUTHOR=Christian Schneider;MES=SYNCOPE-288 Changing setters of TO classes to make them compatible with jaxb;6;6
0fe3038516;2013-01-23;AUTHOR=Fabio Martelli;MES=SYNCOPE-279 fixed;6;10
bc010c158d;2013-01-23;AUTHOR=Francesco Chicchiriccò;MES=Preparing modifications for SYNCOPE-122 and SYNCOPE-136 (also fixed void call to UserService.setStatus - now removed;6;16
e6cf37d2fb;2013-01-24;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding JAX-B Annotations for TOs and Types * Adding REST Header constant for IDs;7;20
3bc5d643b4;2013-01-24;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] Reverted last changes to trunk;7;20
2560d7eada;2013-01-24;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Impement db export for cxf;7;2
750dbdf92e;2013-01-24;AUTHOR=Christian Schneider;MES=SYNCOPE-231 NotficationService for CXF. Changing create in interface of service to reflect concept of returning url and id;7;7
d69616ceb5;2013-01-24;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-289] Prepared client configuration and abstract test class;7;11
ea72d7b4c1;2013-01-24;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-289] Fixed skipping tests;7;18
e2c897934f;2013-01-24;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Adding ReportService for CXF;7;6
3b04f9c90b;2013-01-24;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding JAX-B Annotations for TOs and Types * Adding REST Header constant for IDs;7;31
2074615ba0;2013-01-24;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding LoggerService * Adding Response Header resource ID for CXF services;7;8
d9357309ce;2013-01-24;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding LoggerServiceImpl (was missing in last commit) * Simplified getObject helper method from jax-ws.response object;7;11
281a764922;2013-01-25;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding ResourceService * Adding JAX-B Annotations * Code cleanup (according to Checkstyle and PMD);7;14
36271b649f;2013-01-25;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding JAX-B Annotations for all missing TO and Enum Type classes;7;23
4fb212fff6;2013-01-25;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Fix for reportservice to correctly serialize ReportTOs;7;4
80bd44bdc8;2013-01-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-275] Upgrading to Spring 3.2.1;7;0
2a352cfb20;2013-01-25;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding RoleService;7;7
18b668b88e;2013-01-25;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * RoleService;7;3
3c753d56b8;2013-01-25;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-122] core implementation completed, now moving to console;7;11
53058044c6;2013-01-25;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Adding UserRequestService for CXF;7;9
f0c0b3812e;2013-01-25;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Restoring old behaviour of isCreateAllowed in UserRequestService;7;4
c41e484b5b;2013-01-26;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-289] Reverted to non-parameterized tests, introduced new profile (jaxrs) for CXF tests, added environment variable for content type (jaxrs.content.type);7;19
02760f4e7c;2013-01-28;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-289] JAXRS integration tests (currently not all tests are green, but shared to be visible for other committers);7;12
1413f0d50b;2013-01-28;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Adding annotations to UserService interface for CXF;7;1
94c211759a;2013-01-28;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-289] Fixed parent class;7;1
91b98b158d;2013-01-28;AUTHOR=Christian Schneider;MES=SYNCOPE-291 Move NotFoundException to core.persistence.dao;7;52
63a272e50f;2013-01-28;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] Fixing CXF Tests;7;5
c68857feaa;2013-01-28;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-289] Notification with 101 isn't needed anymore. Removed parameterized from AbstractTest;7;2
6b84a05aef;2013-01-28;AUTHOR=Jan Bernhardt;MES=SYNCOPE-292;7;1
fc3d350cd5;2013-01-28;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] Fixing CXF Tests;7;6
859094ba23;2013-01-28;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding (fixing) JAX-B Annotations;7;7
d6ab9c3957;2013-01-28;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] Fixing Notification CXF Test;7;4
3ac851746d;2013-01-28;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Some refactorings in exception mapper;7;1
c2e6a9b360;2013-01-28;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Adding UserServiceImpl for CXF;7;3
3ddcc9d3fe;2013-01-28;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Changing return of UserService.create to Response, making params final;7;10
dc2a9e22ea;2013-01-28;AUTHOR=Jan Bernhardt;MES=SYNCOPE-292;7;1
1a8f107ee9;2013-01-28;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding (fixing) JAX-B Annotations;7;10
a9a535fe36;2013-01-28;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Removing explicit Exception handling where ExceptionMapper should work;7;11
f746e555fc;2013-01-28;AUTHOR=Massimiliano Perrone;MES=Fixed SYNCOPE-293;7;2
edc9b0a75f;2013-01-29;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Added missing URLEncoder.encode() * Code cleanup;7;5
b25de8acda;2013-01-29;AUTHOR=Fabio Martelli;MES=Fix for SYNCOPE-279;7;1
e8f466a4ff;2013-01-29;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Fix for BadRequest exception processing in exception mapper;7;1
0dc144951d;2013-01-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-293] Removing unwanted pom properties + fixing positioning issues under Firefox;7;1
c23f5af911;2013-01-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-122] Making the whole process more robust;7;2
e8ca9dc516;2013-01-29;AUTHOR=Massimiliano Perrone;MES=Fixed SYNCOPE-296;7;0
31d195e166;2013-01-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-122] Extension on console almost done: only missing on-the-fly selection for resources added (directly or via role selection) but not yet submitted;7;20
b01547753b;2013-01-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-122] Fixing attempting re-enablement of enabled user;7;2
d8cdd5ce74;2013-01-29;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Fixing LoggerService * Code Cleanup;7;3
9693806769;2013-01-29;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Adding JAX-RS annotations to RoleService * Code Cleanup;7;3
44429a17dd;2013-01-29;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * Fixing UserServiceImpl annotations * Code Cleanup;7;3
2a662ec578;2013-01-29;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Clean checkstyle errors;7;1
1afa7b5315;2013-01-29;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-293] Aligning InfoModalPage with other modal pages;7;1
7ff49c1f5d;2013-01-29;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Handling client side exceptions in UserRequestService create;7;3
839767eb1c;2013-01-29;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Applied TaskService patch. UserTestITCase contains workaround for SYNCOPE-298;7;7
bb3905dfda;2013-01-30;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-289] * Adding missing TestCases * Code cleanup;7;12
0863b01dc5;2013-01-30;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231][SYNCOPE-289] * Fixing UserService * Removing RestTemplate dependencies from IT tests * Code cleanup;7;18
fa8fe969f8;2013-01-30;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Fixed JAXRS ConnectorTestITCaseJAXRS;7;1
e8b4ac6483;2013-01-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-122] Console extension completed featuring on-the-fly selection for resources added (directly or via role selection) but not yet submitted;7;18
12a5f01719;2013-01-30;AUTHOR=Colm O Heigeartaigh;MES=[SYNCOPE-299] - Add "row to display" selector in resources  - Removing authorization check for a entitlement (resource_list) that no longer exists;7;2
d5eef7ad1f;2013-01-30;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Switching ReportTO to use AbstractReportletConf to enable JAXB serialization;7;5
77bd6fd653;2013-01-30;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Enabled Task.SYNCOPE-81 test;7;1
dfc0a39bfe;2013-01-30;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * adding JAVA DOC * renaming validate to check for connector service * Code cleanup;7;7
ee4b0435e1;2013-01-30;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * adding JAVA DOC for LoggerService * changing response type for update and delete NotificationService methods to void * Code cleanup;7;7
7b8a31b4fc;2013-01-30;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Fix error in cxf authentication;7;7
39c2d0ed92;2013-01-30;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Handling client side exceptions in SchemaService create;7;5
38783345d6;2013-01-30;AUTHOR=Andrei Shakirin;MES=[SYNCOPE-231] Fixed and enabled Task.deal() test;7;2
97f33f4816;2013-01-30;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * adding JAVA DOC for LoggerService * adding fromString method for some enum types * Code cleanup;7;11
64739979c1;2013-01-30;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Refactored AuthenticationTestITCase;7;1
e522014cc1;2013-01-30;AUTHOR=Francesco Chicchiriccò;MES=[SYNCOPE-301] Merge from 1_0_X;7;7
7624b98595;2013-01-30;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Adding AuthenticationTestITCaseJAXRS;7;1
136d9a9d26;2013-01-30;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Bugfix for delete;7;1
1362a762aa;2013-01-31;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Deleting test again as the is already EntitlementTest which is extends AuthenticationTest;7;1
05e758e2f6;2013-01-31;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Make AuthenticationTest rerunable;7;1
4fc0b470bb;2013-01-31;AUTHOR=Christian Schneider;MES=SYNCOPE-231 Do not read UserRequest after create as it will fail with anon user;7;1
47bd8ca9fb;2013-01-31;AUTHOR=Jan Bernhardt;MES=[SYNCOPE-231] * adding JAVA DOC for Service Interfaces * Fixing getOptions Bug in UserRequestService (implementations) * Code cleanup;7;7
