Version;ClassName;Size;LOC_touched;NR;NFix;NAuth;LOC_added;MAX_LOC_added;AVG_LOC_added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;WeightedAge;Buggy
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java;130;10;1;1;1;10;10;10.0;10;10;10.0;11;11;11.0;69;6.9;Yes
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;156;92;1;1;1;53;53;53.0;14;14;14.0;4;4;4.0;96;1.0434782608695652;Yes
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;317;30;1;1;1;28;28;28.0;26;26;26.0;6;6;6.0;96;3.2;Yes
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;124;4;1;1;1;2;2;2.0;0;0;0.0;6;6;6.0;96;24.0;Yes
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java;74;25;1;1;1;25;25;25.0;25;25;25.0;6;6;6.0;69;2.76;Yes
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;77;4;1;1;1;2;2;2.0;0;0;0.0;10;10;10.0;96;24.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;255;15;2;2;2;12;11;6.0;9;9;4.5;24;14;12.0;96;6.4;Yes
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;275;5;1;1;1;5;5;5.0;5;5;5.0;10;10;10.0;28;5.6;No
5;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java;161;2;1;1;1;2;2;2.0;2;2;2.0;0;0;0.0;38;19.0;Yes
5;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;192;2;1;1;1;1;1;1.0;0;0;0.0;14;14;14.0;69;34.5;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;325;8;1;1;1;7;7;7.0;6;6;6.0;14;14;14.0;38;4.75;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;100;26;1;1;1;23;23;23.0;20;20;20.0;14;14;14.0;96;3.6923076923076925;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;220;2;1;1;1;1;1;1.0;0;0;0.0;14;14;14.0;96;48.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;94;2;1;1;1;1;1;1.0;0;0;0.0;14;14;14.0;96;48.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java;90;7;1;1;1;5;5;5.0;3;3;3.0;14;14;14.0;96;13.714285714285714;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java;89;2;1;1;1;1;1;1.0;0;0;0.0;14;14;14.0;96;48.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;463;20;1;1;1;15;15;15.0;10;10;10.0;14;14;14.0;96;4.8;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java;158;11;1;1;1;8;8;8.0;5;5;5.0;14;14;14.0;96;8.727272727272727;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java;95;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java;309;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java;22;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;31;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;199;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;14;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;331;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;27;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;28;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;31;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java;7;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java;71;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java;48;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;10;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java;41;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;40;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;269;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java;158;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;37;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java;159;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;Yes
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java;122;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;184;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;3995;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;15;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;17;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;408;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java;67;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java;79;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java;55;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java;101;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java;39;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java;4;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;78;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;73;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java;49;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;126;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java;88;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java;195;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java;214;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;114;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java;19;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;7;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java;19;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java;8;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;125;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java;56;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java;152;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java;113;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java;56;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java;139;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;430;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java;13;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java;142;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java;11;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java;302;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;104;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;32;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;42;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java;80;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java;88;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java;13;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;49;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java;5;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java;53;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java;70;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java;531;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java;110;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java;17;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;17;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java;168;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;33;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;53;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java;13;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;27;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java;225;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;19;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;168;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java;267;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java;157;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;13;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java;535;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java;120;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java;7;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java;57;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java;313;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java;44;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;45;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;41;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;105;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;12;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java;69;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;44;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;172;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java;10;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java;83;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java;63;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;12;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;42;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java;229;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java;112;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java;62;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java;62;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java;86;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;29;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;269;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java;97;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java;32;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java;51;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;44;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java;85;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java;337;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java;15;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;23;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java;66;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;491;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java;19;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java;159;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java;36;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java;104;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;30;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;21;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java;19;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java;210;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;21;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java;272;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java;134;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;50;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java;34;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java;362;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;211;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;269;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java;52;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;96;0.0;No
5;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;801;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;Yes
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;167;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;111;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;38;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java;34;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java;118;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;11;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;69;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java;102;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java;65;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java;241;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java;113;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;28;0.0;No
